"","Hugo_Symbol","n_pts","n_tumor_samples"
"11014","TECTB",2,2
"11015","TEDDM1",1,1
"11016","TEF",1,1
"11017","TEK",4,5
"11018","TEKT1",2,2
"11019","TEKT2",1,1
"11020","TEKT3",1,1
"11021","TEKT4",1,1
"11022","TEKT5",3,3
"11023","TELO2",3,3
"11024","TENM1",9,12
"11025","TENM2",4,4
"11026","TENM3",6,7
"11027","TENM4",3,3
"11028","TENT4A",2,2
"11029","TENT5B",1,1
"11030","TENT5C",4,5
"11031","TENT5D",1,1
"11032","TEP1",3,3
"11033","TEPP",2,2
"11034","TERF2",1,1
"11035","TERF2IP",1,1
"11036","TERT",4,4
"11037","TES",2,3
"11038","TESK1",2,2
"11039","TESK2",2,2
"11040","TESMIN",1,1
"11041","TESPA1",2,2
"11042","TET1",3,3
"11043","TET2",2,2
"11044","TET3",2,3
"11045","TEX10",2,3
"11046","TEX101",2,2
"11047","TEX11",7,7
"11048","TEX13A",2,2
"11049","TEX13B",3,3
"11050","TEX14",3,4
"11051","TEX15",5,5
"11052","TEX19",1,1
"11053","TEX2",3,3
"11054","TEX26",1,1
"11055","TEX29",1,1
"11056","TEX30",2,2
"11057","TEX33",1,1
"11058","TEX35",1,1
"11059","TEX37",1,1
"11060","TEX43",1,1
"11061","TEX44",2,2
"11062","TEX47",1,1
"11063","TEX55",3,3
"11064","TF",2,2
"11065","TFAM",2,2
"11066","TFAP2A",3,3
"11067","TFAP2B",1,1
"11068","TFAP2D",4,5
"11069","TFAP2E",1,1
"11070","TFAP4",1,1
"11071","TFB2M",2,2
"11072","TFCP2",1,1
"11073","TFCP2L1",1,1
"11074","TFDP1",1,1
"11075","TFDP2",1,1
"11076","TFE3",5,5
"11077","TFEB",1,1
"11078","TFEC",2,2
"11079","TFF2",1,1
"11080","TFIP11",1,1
"11081","TFPI2",3,5
"11082","TFRC",1,1
"11083","TG",9,9
"11084","TGDS",1,1
"11085","TGFA",3,4
"11086","TGFB1",2,2
"11087","TGFB1I1",1,1
"11088","TGFB2",2,2
"11089","TGFB3",1,1
"11090","TGFBR2",3,5
"11091","TGFBR3",2,2
"11092","TGFBRAP1",2,2
"11093","TGIF2LX",1,1
"11094","TGM1",4,4
"11095","TGM2",2,2
"11096","TGM4",2,3
"11097","TGM5",1,1
"11098","TGM6",1,1
"11099","TGM7",1,1
"11100","TGOLN2",1,1
"11101","TGS1",3,3
"11102","THADA",2,3
"11103","THAP11",1,1
"11104","THAP12",2,2
"11105","THAP4",1,1
"11106","THAP8",1,1
"11107","THBS1",6,6
"11108","THBS2",3,3
"11109","THBS3",1,1
"11110","THBS4",2,2
"11111","THEG",4,4
"11112","THEM4",1,1
"11113","THEM5",3,3
"11114","THEMIS",4,4
"11115","THEMIS2",3,3
"11116","THNSL1",2,2
"11117","THNSL2",3,4
"11118","THOC1",2,2
"11119","THOC2",5,6
"11120","THOC6",1,1
"11121","THPO",2,2
"11122","THRA",2,3
"11123","THRAP3",1,1
"11124","THRB",1,1
"11125","THRSP",2,2
"11126","THSD1",1,1
"11127","THSD4",4,5
"11128","THSD7A",3,4
"11129","THSD7B",3,3
"11130","THTPA",1,1
"11131","THUMPD1",1,1
"11132","THUMPD3",1,1
"11133","THYN1",2,2
"11134","TIA1",2,2
"11135","TIAL1",1,1
"11136","TIAM1",3,3
"11137","TIAM2",5,7
"11138","TICAM1",2,2
"11139","TICRR",1,2
"11140","TIE1",4,4
"11141","TIFAB",1,1
"11142","TIGD2",2,2
"11143","TIGD3",1,1
"11144","TIGD4",2,2
"11145","TIGD5",1,1
"11146","TIGD6",1,1
"11147","TIGD7",2,2
"11148","TIGIT",1,1
"11149","TIMD4",3,3
"11150","TIMELESS",3,3
"11151","TIMM17B",1,1
"11152","TIMM44",1,1
"11153","TIMM50",1,1
"11154","TIMM8A",2,2
"11155","TIMMDC1",1,1
"11156","TIMP3",2,2
"11157","TINAG",1,1
"11158","TINAGL1",1,1
"11159","TINF2",3,4
"11160","TIPARP",3,3
"11161","TJAP1",2,3
"11162","TJP1",5,6
"11163","TJP2",3,3
"11164","TJP3",3,3
"11165","TKFC",2,2
"11166","TKT",1,1
"11167","TKTL1",4,4
"11168","TKTL2",6,7
"11169","TLCD3A",2,2
"11170","TLCD5",1,1
"11171","TLDC2",1,1
"11172","TLE1",2,2
"11173","TLE2",2,3
"11174","TLE4",3,3
"11175","TLE6",1,1
"11176","TLK1",2,2
"11177","TLK2",2,2
"11178","TLL1",5,7
"11179","TLL2",3,4
"11180","TLN1",3,4
"11181","TLN2",5,5
"11182","TLNRD1",2,2
"11183","TLR1",3,4
"11184","TLR10",3,3
"11185","TLR2",3,3
"11186","TLR3",4,4
"11187","TLR5",1,1
"11188","TLR6",4,4
"11189","TLR7",7,7
"11190","TLR8",3,3
"11191","TLR9",3,4
"11192","TLX2",1,1
"11193","TM2D1",1,1
"11194","TM2D2",1,1
"11195","TM4SF1",1,1
"11196","TM4SF20",2,2
"11197","TM4SF4",1,1
"11198","TM4SF5",3,3
"11199","TM6SF1",3,3
"11200","TM6SF2",1,1
"11201","TM7SF2",1,1
"11202","TM7SF3",3,4
"11203","TM9SF2",1,1
"11204","TM9SF3",1,1
"11205","TM9SF4",1,1
"11206","TMA16",1,1
"11207","TMBIM4",1,1
"11208","TMBIM6",1,1
"11209","TMC1",3,4
"11210","TMC2",4,4
"11211","TMC3",3,3
"11212","TMC4",3,4
"11213","TMC5",3,3
"11214","TMC6",2,2
"11215","TMC7",1,1
"11216","TMCC1",1,1
"11217","TMCC2",1,1
"11218","TMCC3",1,1
"11219","TMCO3",1,1
"11220","TMCO4",3,3
"11221","TMCO5A",1,1
"11222","TMCO6",1,1
"11223","TMED1",1,1
"11224","TMED3",1,1
"11225","TMED4",1,1
"11226","TMED6",1,1
"11227","TMED9",1,1
"11228","TMEFF2",1,1
"11229","TMEM100",1,1
"11230","TMEM101",1,1
"11231","TMEM102",2,2
"11232","TMEM104",1,1
"11233","TMEM106A",1,1
"11234","TMEM106B",1,1
"11235","TMEM106C",1,1
"11236","TMEM109",1,1
"11237","TMEM116",1,1
"11238","TMEM117",2,2
"11239","TMEM121",1,1
"11240","TMEM121B",1,1
"11241","TMEM123",1,1
"11242","TMEM126B",1,1
"11243","TMEM127",1,1
"11244","TMEM130",3,4
"11245","TMEM131",3,4
"11246","TMEM131L",3,3
"11247","TMEM132A",1,1
"11248","TMEM132B",2,3
"11249","TMEM132D",7,9
"11250","TMEM132E",2,3
"11251","TMEM134",1,1
"11252","TMEM135",1,1
"11253","TMEM144",1,1
"11254","TMEM150A",2,2
"11255","TMEM150C",1,2
"11256","TMEM151A",3,3
"11257","TMEM154",1,1
"11258","TMEM156",3,3
"11259","TMEM159",2,3
"11260","TMEM161A",1,1
"11261","TMEM161B",1,1
"11262","TMEM163",1,2
"11263","TMEM164",1,1
"11264","TMEM168",1,1
"11265","TMEM17",1,1
"11266","TMEM171",1,1
"11267","TMEM176A",1,1
"11268","TMEM176B",1,1
"11269","TMEM177",2,2
"11270","TMEM181",3,3
"11271","TMEM183B",3,3
"11272","TMEM184A",2,2
"11273","TMEM186",1,1
"11274","TMEM187",1,1
"11275","TMEM19",2,2
"11276","TMEM190",1,1
"11277","TMEM198",2,2
"11278","TMEM200A",3,3
"11279","TMEM200C",1,1
"11280","TMEM202",1,2
"11281","TMEM208",1,1
"11282","TMEM209",1,1
"11283","TMEM213",1,1
"11284","TMEM214",1,1
"11285","TMEM215",2,3
"11286","TMEM216",1,1
"11287","TMEM217",3,4
"11288","TMEM229B",1,1
"11289","TMEM231",1,1
"11290","TMEM241",1,1
"11291","TMEM245",2,2
"11292","TMEM248",1,1
"11293","TMEM25",2,2
"11294","TMEM251",1,1
"11295","TMEM255A",5,7
"11296","TMEM255B",3,4
"11297","TMEM26",2,2
"11298","TMEM260",2,2
"11299","TMEM266",2,2
"11300","TMEM270",1,1
"11301","TMEM273",1,1
"11302","TMEM30A",2,2
"11303","TMEM35A",1,1
"11304","TMEM38A",1,1
"11305","TMEM39A",1,1
"11306","TMEM39B",1,1
"11307","TMEM40",1,1
"11308","TMEM44",1,1
"11309","TMEM45B",1,2
"11310","TMEM50B",1,1
"11311","TMEM51",1,1
"11312","TMEM52",1,1
"11313","TMEM52B",1,1
"11314","TMEM53",1,1
"11315","TMEM59",1,1
"11316","TMEM59L",1,1
"11317","TMEM62",1,1
"11318","TMEM63A",2,2
"11319","TMEM63B",1,1
"11320","TMEM64",1,1
"11321","TMEM67",1,1
"11322","TMEM68",1,1
"11323","TMEM71",1,1
"11324","TMEM72",1,1
"11325","TMEM74",2,2
"11326","TMEM74B",1,1
"11327","TMEM79",2,2
"11328","TMEM80",2,2
"11329","TMEM82",1,1
"11330","TMEM86A",2,2
"11331","TMEM87A",1,1
"11332","TMEM8B",1,1
"11333","TMEM91",1,1
"11334","TMEM92",1,1
"11335","TMEM94",2,2
"11336","TMEM99",1,1
"11337","TMF1",2,2
"11338","TMIE",1,1
"11339","TMLHE",1,1
"11340","TMOD2",1,1
"11341","TMOD3",1,1
"11342","TMPO",3,3
"11343","TMPRSS11A",1,1
"11344","TMPRSS11B",1,1
"11345","TMPRSS11E",2,2
"11346","TMPRSS11F",2,2
"11347","TMPRSS13",1,1
"11348","TMPRSS15",8,8
"11349","TMPRSS2",1,1
"11350","TMPRSS3",2,2
"11351","TMPRSS4",2,2
"11352","TMPRSS6",5,6
"11353","TMPRSS7",5,5
"11354","TMPRSS9",3,3
"11355","TMSB15A",1,1
"11356","TMSB4X",1,1
"11357","TMTC1",2,2
"11358","TMTC2",2,2
"11359","TMTC3",1,1
"11360","TMTC4",1,1
"11361","TMUB2",2,2
"11362","TMX4",1,1
"11363","TNC",3,4
"11364","TNF",2,2
"11365","TNFAIP1",1,1
"11366","TNFAIP2",1,1
"11367","TNFAIP3",2,2
"11368","TNFAIP8",2,2
"11369","TNFAIP8L3",2,2
"11370","TNFRSF10A",2,2
"11371","TNFRSF10B",1,1
"11372","TNFRSF11A",1,1
"11373","TNFRSF12A",1,1
"11374","TNFRSF13B",1,1
"11375","TNFRSF14",2,2
"11376","TNFRSF18",2,2
"11377","TNFRSF1A",2,2
"11378","TNFRSF21",2,2
"11379","TNFRSF25",2,2
"11380","TNFRSF4",1,1
"11381","TNFRSF6B",2,2
"11382","TNFRSF8",4,4
"11383","TNFRSF9",2,2
"11384","TNFSF10",1,1
"11385","TNFSF11",4,4
"11386","TNFSF13B",1,1
"11387","TNFSF14",2,2
"11388","TNFSF15",1,1
"11389","TNFSF18",3,3
"11390","TNFSF4",1,1
"11391","TNFSF8",1,1
"11392","TNFSF9",1,1
"11393","TNIK",4,5
"11394","TNIP1",1,1
"11395","TNIP2",1,1
"11396","TNIP3",2,3
"11397","TNK1",1,1
"11398","TNKS",1,1
"11399","TNKS1BP1",3,3
"11400","TNKS2",3,3
"11401","TNMD",1,1
"11402","TNN",5,6
"11403","TNNC1",2,3
"11404","TNNI1",2,2
"11405","TNNI2",1,1
"11406","TNNI3K",2,2
"11407","TNNT1",3,3
"11408","TNNT2",1,1
"11409","TNNT3",2,2
"11410","TNPO2",1,1
"11411","TNPO3",2,3
"11412","TNR",3,3
"11413","TNRC6A",2,2
"11414","TNRC6B",3,4
"11415","TNRC6C",3,3
"11416","TNS1",3,3
"11417","TNS2",1,1
"11418","TNS3",3,3
"11419","TNS4",3,5
"11420","TNXB",4,4
"11421","TOB1",1,1
"11422","TOGARAM1",2,2
"11423","TOGARAM2",3,4
"11424","TOLLIP",1,1
"11425","TOM1",1,1
"11426","TOMM20L",1,1
"11427","TOMM22",1,1
"11428","TOMM40L",1,2
"11429","TOMM70",2,2
"11430","TONSL",4,4
"11431","TOP1",1,1
"11432","TOP1MT",2,2
"11433","TOP2A",2,2
"11434","TOP2B",1,1
"11435","TOP3A",3,4
"11436","TOP3B",1,1
"11437","TOPBP1",2,3
"11438","TOPORS",2,2
"11439","TOR1A",1,1
"11440","TOR1AIP1",2,2
"11441","TOR1B",1,1
"11442","TOR3A",2,2
"11443","TOR4A",1,1
"11444","TOX",2,2
"11445","TOX2",2,2
"11446","TOX3",3,3
"11447","TOX4",1,1
"11448","TP53",49,61
"11449","TP53BP1",2,2
"11450","TP53BP2",2,2
"11451","TP53I11",1,1
"11452","TP53I13",2,2
"11453","TP53I3",1,1
"11454","TP53RK",1,1
"11455","TP63",7,7
"11456","TP73",2,2
"11457","TP73-AS1",1,1
"11458","TPCN1",1,1
"11459","TPD52",1,1
"11460","TPD52L1",1,1
"11461","TPD52L2",1,1
"11462","TPGS2",1,1
"11463","TPH1",2,2
"11464","TPH2",1,1
"11465","TPK1",1,1
"11466","TPM1",3,3
"11467","TPM2",2,2
"11468","TPM3",2,2
"11469","TPM4",1,1
"11470","TPO",3,4
"11471","TPP1",1,1
"11472","TPP2",1,1
"11473","TPPP3",2,2
"11474","TPR",4,5
"11475","TPRG1",1,1
"11476","TPRKB",1,1
"11477","TPRN",2,2
"11478","TPSAB1",1,1
"11479","TPSD1",2,2
"11480","TPST1",1,1
"11481","TPST2",1,1
"11482","TPTE",4,4
"11483","TPTE2",6,7
"11484","TRA2A",3,3
"11485","TRA2B",1,1
"11486","TRABD2A",1,1
"11487","TRAC",1,1
"11488","TRAF1",1,1
"11489","TRAF3",2,2
"11490","TRAF3IP1",2,2
"11491","TRAF3IP2",1,2
"11492","TRAF3IP3",1,1
"11493","TRAF5",2,2
"11494","TRAF6",1,1
"11495","TRAFD1",2,2
"11496","TRAJ38",1,2
"11497","TRAK1",2,2
"11498","TRAK2",3,3
"11499","TRAM1",2,2
"11500","TRAM1L1",3,3
"11501","TRAM2",1,1
"11502","TRANK1",3,3
"11503","TRAP1",1,1
"11504","TRAPPC10",2,2
"11505","TRAPPC12",4,5
"11506","TRAPPC3",1,1
"11507","TRAPPC5",1,1
"11508","TRAPPC6A",1,1
"11509","TRAPPC6B",1,1
"11510","TRAPPC8",7,8
"11511","TRAPPC9",1,1
"11512","TRAV1-1",1,1
"11513","TRAV12-1",1,1
"11514","TRAV14DV4",1,1
"11515","TRAV20",1,1
"11516","TRAV29DV5",1,1
"11517","TRAV3",1,1
"11518","TRAV4",1,1
"11519","TRAV40",1,1
"11520","TRAV8-6",1,1
"11521","TRAV9-1",1,1
"11522","TRBJ2-1",1,1
"11523","TRBV19",1,1
"11524","TRBV2",1,1
"11525","TRBV20-1",1,1
"11526","TRBV29-1",1,1
"11527","TRBV3-1",1,1
"11528","TRBV4-1",2,2
"11529","TRBV5-1",1,1
"11530","TRBV6-1",1,1
"11531","TRDMT1",2,2
"11532","TRDN",3,3
"11533","TRDV1",1,1
"11534","TREH",2,2
"11535","TREM1",1,1
"11536","TREML1",2,2
"11537","TREML2",2,2
"11538","TREML4",2,3
"11539","TRERF1",2,3
"11540","TREX2",2,2
"11541","TRGC1",2,2
"11542","TRGC2",1,1
"11543","TRGV5",1,1
"11544","TRGV9",1,1
"11545","TRH",1,1
"11546","TRHDE",6,7
"11547","TRHR",2,2
"11548","TRIB3",2,2
"11549","TRIL",1,1
"11550","TRIM10",3,4
"11551","TRIM11",1,1
"11552","TRIM14",1,2
"11553","TRIM15",2,2
"11554","TRIM16",1,1
"11555","TRIM17",2,2
"11556","TRIM2",3,4
"11557","TRIM22",2,2
"11558","TRIM23",2,3
"11559","TRIM24",2,2
"11560","TRIM25",1,1
"11561","TRIM26",2,2
"11562","TRIM27",1,1
"11563","TRIM28",1,1
"11564","TRIM29",2,2
"11565","TRIM3",3,3
"11566","TRIM33",2,2
"11567","TRIM36",2,2
"11568","TRIM37",1,1
"11569","TRIM38",1,1
"11570","TRIM39",1,1
"11571","TRIM4",2,2
"11572","TRIM40",1,1
"11573","TRIM41",1,1
"11574","TRIM42",2,3
"11575","TRIM44",3,3
"11576","TRIM45",1,1
"11577","TRIM46",2,3
"11578","TRIM48",1,1
"11579","TRIM49",3,3
"11580","TRIM5",1,2
"11581","TRIM50",2,2
"11582","TRIM51",3,3
"11583","TRIM52",1,1
"11584","TRIM54",1,1
"11585","TRIM55",1,1
"11586","TRIM56",2,2
"11587","TRIM58",1,1
"11588","TRIM59",1,1
"11589","TRIM6",2,2
"11590","TRIM6-TRIM34",1,1
"11591","TRIM60",1,1
"11592","TRIM61",1,1
"11593","TRIM62",3,3
"11594","TRIM65",3,3
"11595","TRIM67",1,1
"11596","TRIM68",2,2
"11597","TRIM69",2,2
"11598","TRIM7",2,2
"11599","TRIM71",6,6
"11600","TRIM72",1,2
"11601","TRIM75P",1,1
"11602","TRIM8",2,2
"11603","TRIM9",1,1
"11604","TRIML1",4,4
"11605","TRIML2",2,2
"11606","TRIO",5,6
"11607","TRIOBP",4,4
"11608","TRIP10",2,2
"11609","TRIP11",2,2
"11610","TRIP12",3,5
"11611","TRIP13",1,1
"11612","TRIP4",1,1
"11613","TRIT1",1,1
"11614","TRMO",1,1
"11615","TRMT1",1,1
"11616","TRMT10A",1,1
"11617","TRMT10B",2,3
"11618","TRMT10C",2,2
"11619","TRMT11",2,2
"11620","TRMT12",1,1
"11621","TRMT13",2,2
"11622","TRMT1L",2,2
"11623","TRMT2A",1,1
"11624","TRMT2B",2,2
"11625","TRMT44",1,1
"11626","TRMT5",1,1
"11627","TRMT6",2,3
"11628","TRMT61B",2,2
"11629","TRMT9B",1,1
"11630","TRMU",1,1
"11631","TRNAU1AP",2,3
"11632","TRNT1",2,2
"11633","TRO",2,2
"11634","TROAP",1,1
"11635","TRPA1",4,5
"11636","TRPC1",1,1
"11637","TRPC3",2,2
"11638","TRPC4",4,5
"11639","TRPC5",3,3
"11640","TRPC6",4,5
"11641","TRPC7",4,5
"11642","TRPM1",4,4
"11643","TRPM2",7,8
"11644","TRPM3",3,3
"11645","TRPM4",4,4
"11646","TRPM5",4,4
"11647","TRPM6",5,6
"11648","TRPM7",4,5
"11649","TRPM8",4,6
"11650","TRPS1",3,3
"11651","TRPT1",1,1
"11652","TRPV1",1,1
"11653","TRPV2",3,3
"11654","TRPV3",2,2
"11655","TRPV4",3,4
"11656","TRPV5",6,7
"11657","TRPV6",5,8
"11658","TRRAP",5,7
"11659","TSBP1",2,2
"11660","TSC1",5,5
"11661","TSC2",1,1
"11662","TSC22D1",1,1
"11663","TSC22D2",1,1
"11664","TSC22D3",1,1
"11665","TSEN2",2,2
"11666","TSEN34",2,2
"11667","TSGA10",4,5
"11668","TSGA13",2,2
"11669","TSHB",1,1
"11670","TSHR",3,3
"11671","TSHZ1",2,2
"11672","TSHZ2",6,7
"11673","TSHZ3",3,3
"11674","TSKS",3,3
"11675","TSKU",1,1
"11676","TSN",1,1
"11677","TSNARE1",4,6
"11678","TSNAX",1,1
"11679","TSNAXIP1",1,1
"11680","TSPAN12",2,2
"11681","TSPAN14",1,1
"11682","TSPAN16",1,1
"11683","TSPAN17",2,2
"11684","TSPAN4",1,1
"11685","TSPAN5",1,1
"11686","TSPAN9",2,2
"11687","TSPEAR",5,6
"11688","TSPOAP1",2,2
"11689","TSPYL1",1,1
"11690","TSPYL2",1,1
"11691","TSR1",2,2
"11692","TSR2",3,3
"11693","TSSC4",1,1
"11694","TSSK1B",1,1
"11695","TSSK2",1,1
"11696","TSSK3",1,1
"11697","TSSK4",3,4
"11698","TSSK6",1,1
"11699","TSTD2",1,1
"11700","TTBK1",2,3
"11701","TTBK2",1,1
"11702","TTC12",1,1
"11703","TTC13",3,4
"11704","TTC14",2,2
"11705","TTC16",2,2
"11706","TTC17",1,1
"11707","TTC19",1,1
"11708","TTC21A",3,3
"11709","TTC21B",3,3
"11710","TTC22",4,4
"11711","TTC23L",1,1
"11712","TTC25",1,1
"11713","TTC26",2,2
"11714","TTC3",2,2
"11715","TTC30A",3,3
"11716","TTC30B",4,4
"11717","TTC31",1,1
"11718","TTC33",1,1
"11719","TTC37",2,2
"11720","TTC39A",3,3
"11721","TTC39B",2,2
"11722","TTC39C",2,2
"11723","TTC5",1,1
"11724","TTC6",2,2
"11725","TTC7A",4,5
"11726","TTC7B",1,1
"11727","TTC8",1,1
"11728","TTC9C",1,1
"11729","TTF2",2,2
"11730","TTI1",2,2
"11731","TTI2",1,1
"11732","TTK",1,1
"11733","TTL",2,3
"11734","TTLL1",1,1
"11735","TTLL12",2,2
"11736","TTLL13P",2,2
"11737","TTLL2",2,3
"11738","TTLL3",2,2
"11739","TTLL4",2,2
"11740","TTLL5",1,1
"11741","TTLL6",1,1
"11742","TTLL7",3,3
"11743","TTLL8",1,1
"11744","TTLL9",1,1
"11745","TTN",41,50
"11746","TTPA",1,2
"11747","TTPAL",2,2
"11748","TTYH1",2,2
"11749","TTYH2",1,1
"11750","TTYH3",1,1
"11751","TUB",1,1
"11752","TUBA1A",1,1
"11753","TUBA1B",1,1
"11754","TUBA1C",2,2
"11755","TUBA3C",4,4
"11756","TUBA3D",1,1
"11757","TUBA3E",1,1
"11758","TUBA4A",2,2
"11759","TUBA8",1,1
"11760","TUBAL3",1,1
"11761","TUBB1",1,1
"11762","TUBB2A",1,1
"11763","TUBB4A",6,7
"11764","TUBB6",2,2
"11765","TUBB7P",2,3
"11766","TUBB8",1,1
"11767","TUBD1",1,1
"11768","TUBE1",1,1
"11769","TUBG1",1,1
"11770","TUBG2",2,4
"11771","TUBGCP2",1,1
"11772","TUBGCP4",1,1
"11773","TUBGCP5",2,2
"11774","TUBGCP6",3,3
"11775","TUFM",1,1
"11776","TULP2",1,1
"11777","TULP3",1,1
"11778","TULP4",2,2
"11779","TUSC3",1,1
"11780","TUT1",4,5
"11781","TUT4",2,2
"11782","TUT7",2,2
"11783","TVP23A",1,1
"11784","TVP23B",1,1
"11785","TWNK",3,4
"11786","TWSG1",2,2
"11787","TXK",3,3
"11788","TXLNA",1,1
"11789","TXLNB",1,1
"11790","TXLNG",1,1
"11791","TXN2",1,1
"11792","TXNDC12",1,1
"11793","TXNDC15",1,1
"11794","TXNDC16",2,2
"11795","TXNDC17",1,1
"11796","TXNDC2",2,2
"11797","TXNDC5",1,1
"11798","TXNIP",1,1
"11799","TXNL1",1,1
"11800","TXNL4A",1,1
"11801","TXNRD1",1,1
"11802","TYMP",2,2
"11803","TYMS",1,1
"11804","TYR",3,4
"11805","TYROBP",2,2
"11806","TYRP1",2,2
"11807","TYSND1",2,2
"11808","TYW1",2,2
"11809","U2AF1L4",1,1
"11810","U2AF2",1,1
"11811","U2SURP",3,3
"11812","UACA",3,3
"11813","UAP1",1,1
"11814","UBA1",2,2
"11815","UBA2",1,1
"11816","UBA3",1,1
"11817","UBA52",1,1
"11818","UBA6",2,2
"11819","UBA7",2,2
"11820","UBAC1",1,1
"11821","UBAC2",1,1
"11822","UBAP1",1,1
"11823","UBAP2",1,1
"11824","UBAP2L",4,4
"11825","UBASH3A",4,4
"11826","UBASH3B",3,3
"11827","UBB",1,1
"11828","UBC",1,1
"11829","UBE2A",1,1
"11830","UBE2D1",1,1
"11831","UBE2D3",1,1
"11832","UBE2E2",1,1
"11833","UBE2G1",1,1
"11834","UBE2J1",2,2
"11835","UBE2L3",1,1
"11836","UBE2L6",1,1
"11837","UBE2NL",3,5
"11838","UBE2O",3,3
"11839","UBE2Q1",1,1
"11840","UBE2Q2",2,2
"11841","UBE2R2",1,1
"11842","UBE2U",1,1
"11843","UBE2W",1,2
"11844","UBE2Z",2,2
"11845","UBE3A",3,3
"11846","UBE3B",2,3
"11847","UBE3C",7,8
"11848","UBE3D",1,1
"11849","UBE4A",2,2
"11850","UBE4B",1,1
"11851","UBFD1",1,1
"11852","UBIAD1",1,1
"11853","UBLCP1",1,1
"11854","UBN1",1,1
"11855","UBN2",3,4
"11856","UBOX5",1,1
"11857","UBQLN1",1,2
"11858","UBQLN2",3,3
"11859","UBQLN3",3,3
"11860","UBQLNL",2,2
"11861","UBR1",4,4
"11862","UBR2",3,4
"11863","UBR3",2,2
"11864","UBR4",5,6
"11865","UBR5",4,5
"11866","UBR7",1,1
"11867","UBTF",1,1
"11868","UBTFL2",1,1
"11869","UBXN1",1,1
"11870","UBXN10",2,2
"11871","UBXN11",1,1
"11872","UBXN4",1,1
"11873","UBXN8",1,1
"11874","UCHL1",1,1
"11875","UCHL3",2,2
"11876","UCHL5",1,1
"11877","UCK2",1,1
"11878","UCN",1,1
"11879","UCP1",1,1
"11880","UCP2",1,1
"11881","UCP3",2,2
"11882","UEVLD",1,1
"11883","UFD1",1,2
"11884","UFL1",1,1
"11885","UFSP1",1,1
"11886","UFSP2",1,1
"11887","UGCG",1,1
"11888","UGDH",1,1
"11889","UGGT1",7,9
"11890","UGGT2",3,3
"11891","UGP2",1,1
"11892","UGT1A1",2,3
"11893","UGT1A10",1,1
"11894","UGT1A3",1,1
"11895","UGT1A4",1,1
"11896","UGT1A5",3,4
"11897","UGT1A6",3,3
"11898","UGT1A7",1,1
"11899","UGT1A9",2,2
"11900","UGT2A1",4,6
"11901","UGT2A2",2,2
"11902","UGT2A3",2,2
"11903","UGT2B10",2,2
"11904","UGT2B11",1,1
"11905","UGT2B15",1,1
"11906","UGT2B17",2,2
"11907","UGT2B28",3,3
"11908","UGT2B4",5,6
"11909","UGT2B7",3,4
"11910","UGT3A1",4,4
"11911","UGT3A2",7,8
"11912","UGT8",3,3
"11913","UHMK1",2,2
"11914","UHRF1",1,1
"11915","UHRF1BP1",3,4
"11916","UHRF1BP1L",5,6
"11917","UHRF2",2,3
"11918","UIMC1",1,1
"11919","ULBP1",2,2
"11920","ULK1",3,3
"11921","ULK2",2,3
"11922","ULK4",1,1
"11923","UMOD",2,2
"11924","UMODL1",2,3
"11925","UMPS",2,2
"11926","UNC119",1,1
"11927","UNC13A",2,2
"11928","UNC13B",2,2
"11929","UNC13C",4,4
"11930","UNC13D",1,1
"11931","UNC45A",4,4
"11932","UNC45B",2,2
"11933","UNC50",1,1
"11934","UNC5A",2,2
"11935","UNC5B",1,1
"11936","UNC5C",1,1
"11937","UNC5CL",1,1
"11938","UNC5D",3,3
"11939","UNC79",5,6
"11940","UNC80",1,1
"11941","UNC93A",1,1
"11942","UNK",1,1
"11943","UNKL",3,3
"11944","UPB1",1,1
"11945","UPF1",5,5
"11946","UPF2",2,2
"11947","UPF3A",1,1
"11948","UPF3B",2,2
"11949","UPK1A",1,1
"11950","UPK2",1,1
"11951","UPK3A",1,1
"11952","UPK3B",1,1
"11953","UPP1",3,4
"11954","UQCC1",1,1
"11955","UQCC3",1,1
"11956","UQCRC1",1,1
"11957","UQCRC2",1,1
"11958","URB2",2,2
"11959","URGCP",3,3
"11960","URI1",1,1
"11961","UROC1",2,2
"11962","UROD",1,1
"11963","UROS",1,1
"11964","USE1",1,1
"11965","USF1",2,2
"11966","USF2",1,1
"11967","USF3",2,2
"11968","USH1C",2,2
"11969","USH2A",11,11
"11970","USO1",1,1
"11971","USP1",2,2
"11972","USP10",1,1
"11973","USP11",3,3
"11974","USP12",2,2
"11975","USP13",1,1
"11976","USP14",2,2
"11977","USP15",4,4
"11978","USP16",1,1
"11979","USP17L2",2,2
"11980","USP18",1,2
"11981","USP19",1,1
"11982","USP2",1,1
"11983","USP20",1,1
"11984","USP21",1,1
"11985","USP22",2,2
"11986","USP24",2,2
"11987","USP25",2,2
"11988","USP26",2,2
"11989","USP28",3,5
"11990","USP29",3,3
"11991","USP31",1,1
"11992","USP32",1,1
"11993","USP33",2,2
"11994","USP34",3,3
"11995","USP35",2,3
"11996","USP36",1,1
"11997","USP37",2,2
"11998","USP38",1,1
"11999","USP39",1,1
"12000","USP4",2,2
"12001","USP40",1,1
"12002","USP42",2,2
"12003","USP43",2,3
"12004","USP44",1,1
"12005","USP45",1,2
"12006","USP46",1,1
"12007","USP47",3,4
"12008","USP48",1,1
"12009","USP49",2,2
"12010","USP5",1,1
"12011","USP50",1,1
"12012","USP51",2,2
"12013","USP53",3,3
